
1608156363,19.83,1004.84,51.19,2832.00,
1608156423,19.87,1004.80,52.62,2832.00,
1608156483,19.83,1004.80,51.18,2826.00,
1608156543,19.88,1004.90,52.17,2832.00,
1608156602,19.84,1004.87,53.43,2820.00,
1608156662,19.84,1004.84,51.34,2819.00,
1608156722,19.86,1004.83,51.11,2833.00,
1608156782,19.82,1004.88,53.47,2832.00,
1608156842,19.86,1004.87,52.71,2837.00,
1608156903,19.82,1004.83,52.26,2837.00,
1608156963,19.80,1004.87,52.72,2847.00,
1608157023,19.84,1004.90,52.51,2841.00,
1608157082,19.84,1004.88,52.27,2832.00,
1608157142,19.87,1004.95,52.56,2843.00,
1608157202,19.92,1004.94,50.75,2843.00,
1608157262,19.89,1004.91,51.13,2843.00,
1608157322,19.90,1004.92,51.76,2843.00,
1608157383,19.85,1004.89,51.38,2847.00,
1608157443,19.85,1004.90,51.91,2845.00,
1608157503,19.84,1004.95,52.74,2845.00,
1608157562,19.90,1004.92,51.76,2857.00,
1608157622,19.89,1004.94,53.25,2846.00,
1608157682,19.90,1004.98,51.72,2848.00,
1608157742,19.91,1004.94,50.18,2849.00,
1608157802,19.87,1004.97,52.09,2848.00,
1608157862,19.84,1004.94,53.87,2850.00,
1608157922,19.88,1004.97,52.76,2852.00,
1608157982,19.88,1004.95,52.06,2850.00,
1608158042,19.90,1004.92,50.73,2851.00,
1608158103,19.87,1004.94,51.96,2853.00,
1608158163,19.89,1004.96,51.06,2857.00,
1608158223,19.89,1004.98,49.22,2853.00,
1608158342,19.91,1004.95,50.55,2858.00,
1608158402,19.90,1004.91,51.07,2859.00,
1608158463,19.88,1004.90,52.48,2859.00,
1608158523,19.87,1004.90,51.91,2833.00,
1608158583,19.88,1004.87,50.29,2859.00,
1608158642,19.89,1004.91,51.72,2861.00,
1608158702,19.90,1004.90,51.03,2864.00,
1608158762,19.92,1004.92,50.17,2864.00,
1608158823,19.93,1004.94,50.53,2864.00,
1608158883,19.89,1004.95,51.90,2862.00,
1608158943,19.84,1004.94,51.38,2857.00,
1608159002,19.82,1004.88,51.84,2864.00,
1608159063,19.88,1004.88,52.88,2866.00,
1608159122,19.92,1004.83,51.46,2874.00,
1608159182,19.87,1004.84,51.55,2867.00,
1608159242,19.91,1004.84,50.56,2864.00,
1608159302,19.90,1004.81,51.84,2868.00,
1608159362,19.90,1004.80,52.55,2815.00,
1608159423,19.88,1004.82,52.03,2873.00,
1608159483,19.93,1004.79,51.74,2874.00,
1608159543,19.97,1004.81,50.98,2865.00,
1608159602,19.92,1004.86,50.96,2877.00,
1608159663,19.94,1004.85,50.84,2885.00,
1608159723,19.96,1004.81,49.45,2878.00,
1608159782,19.90,1004.84,51.84,2877.00,
1608159842,19.88,1004.84,51.88,2881.00,
1608159902,19.87,1004.85,52.24,2879.00,
1608159962,19.96,1004.84,50.41,2877.00,
1608160022,19.97,1004.80,51.50,2882.00,
1608160082,19.92,1004.80,53.37,2877.00,
1608160202,19.95,1004.77,53.04,2885.00,
1608160262,19.96,1004.82,49.45,2883.00,
1608160322,20.00,1004.84,50.04,2890.00,
1608160383,19.96,1004.83,51.27,2887.00,
1608160443,19.96,1004.90,50.76,2894.00,
1608160502,19.94,1004.85,51.30,2881.00,
1608160563,19.97,1004.84,49.87,2890.00,
1608160622,19.98,1004.81,51.89,2890.00,
1608160682,19.96,1004.82,51.02,2893.00,
1608160743,19.99,1004.80,51.41,2895.00,
1608160802,20.00,1004.78,50.65,2894.00,
1608160863,19.99,1004.78,52.38,2895.00,
1608160923,19.97,1004.76,51.70,2893.00,
1608160982,19.97,1004.73,51.56,2896.00,
1608161042,19.99,1004.71,50.52,2904.00,
1608161102,19.98,1004.73,50.06,2897.00,
1608161162,19.94,1004.78,51.62,2901.00,
1608161223,19.97,1004.75,52.07,2899.00,
1608161283,20.01,1004.75,51.48,2899.00,
1608161343,19.98,1004.78,49.68,2901.00,
1608161403,20.02,1004.78,50.75,2902.00,
1608161463,20.04,1004.77,50.64,2902.00,
1608161523,20.00,1004.80,51.32,2902.00,
1608161583,20.02,1004.82,49.61,2896.00,
1608161642,20.07,1004.82,49.72,2906.00,
1608161702,20.05,1004.84,51.61,2896.00,
1608161762,20.06,1004.85,49.61,2908.00,
1608161822,20.03,1004.87,50.86,2910.00,
1608161882,20.08,1004.91,51.46,2894.00,
1608161943,20.05,1004.91,51.38,2912.00,
1608162003,20.09,1004.92,50.17,2922.00,
1608162063,20.09,1004.83,48.02,2911.00,
1608162122,20.03,1004.85,49.88,2909.00,
1608162183,20.08,1004.85,49.60,2916.00,
1608162243,20.05,1004.89,49.01,2917.00,
1608162303,20.06,1004.92,50.78,2922.00,
1608162362,20.07,1004.95,48.82,2924.00,
1608162422,20.02,1004.97,51.11,2933.00,
1608162482,20.06,1005.02,51.09,2839.00,
1608162542,20.08,1004.94,48.99,2925.00,
1608162602,20.06,1004.98,50.88,2927.00,
1608162662,20.03,1004.92,50.56,2927.00,
1608162722,20.03,1004.86,49.90,2923.00,
1608162782,20.06,1004.88,50.46,2928.00,
1608162842,20.06,1004.84,49.85,2928.00,
1608162903,20.05,1004.82,49.21,2921.00,
1608162963,20.10,1004.87,50.31,2923.00,
1608163023,20.06,1004.87,50.61,2933.00,
1608163082,20.05,1004.89,50.82,2933.00,
1608163142,20.08,1004.88,49.84,2934.00,
1608163202,20.06,1004.88,48.98,2945.00,
1608163262,20.09,1004.88,50.27,2935.00,
1608163382,20.07,1004.82,50.82,2941.00,
1608163442,20.11,1004.82,49.63,2943.00,
1608163503,20.09,1004.82,48.81,2941.00,
1608163563,20.05,1004.80,50.05,2992.00,
1608163623,20.07,1004.82,51.35,2945.00,
1608163682,20.06,1004.81,50.41,2947.00,
1608163742,20.11,1004.82,49.30,2947.00,
1608163802,20.10,1004.79,49.06,2947.00,
1608163863,20.07,1004.80,49.38,2955.00,
1608163923,20.09,1004.78,49.72,2957.00,
1608163983,20.05,1004.78,49.70,2958.00,
1608164042,20.06,1004.88,49.72,2958.00,
1608164103,20.04,1004.78,48.19,2957.00,
1608164163,20.03,1004.82,50.48,2960.00,
1608164223,20.15,1004.83,48.34,2963.00,
1608164282,20.13,1004.73,48.82,2965.00,
1608164342,20.09,1004.74,48.61,2963.00,
1608164402,20.07,1004.75,49.88,2963.00,
1608164462,20.07,1004.78,50.42,2962.00,
1608164522,20.07,1004.75,48.57,2967.00,
1608164582,20.07,1004.69,49.47,2960.00,
1608164642,20.04,1004.69,51.17,2971.00,
1608164702,20.07,1004.71,50.04,2974.00,
1608164762,20.08,1004.74,48.48,2953.00,
1608164822,20.08,1004.73,48.78,2983.00,
1608164883,20.08,1004.72,49.37,2975.00,
1608164942,20.07,1004.77,50.09,2978.00,
1608165002,20.10,1004.77,49.47,2971.00,
1608165062,20.11,1004.82,49.86,2982.00,
1608165122,20.15,1004.83,48.18,2988.00,
1608165182,20.13,1004.73,49.34,2982.00,
1608165242,20.12,1004.75,50.30,2990.00,
1608165303,20.12,1004.76,49.08,2979.00,
1608165362,20.11,1004.73,49.59,2986.00,
1608165422,20.12,1004.76,47.14,2991.00,
1608165482,20.06,1004.70,49.56,2992.00,
1608165542,20.11,1004.67,48.49,2993.00,
1608165603,20.12,1004.66,49.33,2989.00,
1608165663,20.12,1004.61,47.49,2993.00,
1608165723,20.14,1004.65,48.14,2999.00,
1608165783,20.12,1004.69,48.30,3002.00,
1608165843,20.11,1004.64,48.19,3006.00,
1608165902,20.15,1004.69,47.05,3005.00,
1608165962,20.14,1004.74,48.79,3005.00,
1608166022,20.13,1004.79,47.48,3008.00,
1608166082,20.10,1004.74,49.11,3012.00,
1608166142,20.15,1004.77,46.68,3005.00,
1608166202,20.17,1004.74,46.98,3024.00,
1608166263,20.14,1004.71,45.70,3021.00,
1608166323,20.14,1004.74,47.17,3020.00,
1608166382,20.12,1004.75,48.52,3023.00,
1608166443,20.08,1004.73,48.68,3025.00,
1608166503,20.10,1004.70,47.36,3024.00,
1608166562,20.07,1004.69,49.44,3024.00,
1608166622,20.05,1004.67,48.32,3026.00,
1608166682,20.07,1004.66,48.86,3024.00,
1608166742,20.08,1004.62,48.82,3030.00,
1608166803,20.09,1004.67,46.49,3029.00,
1608166863,20.08,1004.64,47.94,3034.00,
1608166922,20.08,1004.68,48.17,3039.00,
1608166982,20.05,1004.83,49.83,3038.00,
1608167103,20.04,1004.70,48.45,3043.00,
1608167163,20.06,1004.78,48.53,3046.00,
1608167223,20.08,1004.85,47.41,3046.00,
1608167283,20.03,1004.84,48.67,3050.00,
1608167343,20.03,1004.83,50.21,3053.00,
1608167402,20.08,1004.86,48.41,3056.00,
1608167462,20.08,1004.81,49.72,3057.00,
1608167522,20.08,1004.76,47.83,3055.00,
1608167582,20.12,1004.74,46.83,3063.00,
1608167642,20.08,1004.77,48.82,3067.00,
1608167702,20.09,1004.79,47.79,3083.00,
1608167762,20.10,1004.78,48.79,3070.00,
1608167822,20.12,1004.82,47.68,3082.00,
1608167882,20.15,1004.81,47.73,3084.00,
1608167942,20.06,1004.84,48.98,3088.00,
1608168003,20.09,1004.82,47.96,3088.00,
1608168063,20.16,1004.87,46.96,3088.00,
1608168122,20.10,1004.88,48.14,3093.00,
1608168182,20.09,1004.90,46.14,3097.00,
1608168242,20.13,1005.00,48.97,3083.00,
1608168302,20.12,1005.08,47.55,3104.00,
1608168362,20.12,1005.02,47.99,3103.00,
1608168422,20.14,1004.96,46.57,3093.00,
1608168482,20.12,1004.96,48.00,3107.00,
1608168542,20.12,1004.99,47.95,3119.00,
1608168602,20.13,1004.96,48.93,3289.00,
1608168662,20.15,1004.94,48.60,3120.00,
1608168723,20.13,1004.90,48.15,3120.00,
1608168783,20.14,1004.89,46.90,3120.00,
1608168843,20.12,1004.87,46.62,3123.00,
1608168903,20.04,1004.86,49.03,3131.00,
1608168963,20.10,1004.88,47.38,3133.00,
1608169023,20.09,1004.94,49.31,3123.00,
1608169083,20.12,1005.01,47.68,3142.00,
1608169142,20.08,1004.99,48.41,3137.00,
1608169203,20.10,1004.98,47.80,3149.00,
1608169263,20.08,1004.94,48.73,3145.00,
1608169323,20.08,1004.90,49.03,3151.00,
1608169383,20.08,1004.95,48.57,3161.00,
1608169442,20.11,1004.98,47.84,3154.00,
1608169502,20.15,1004.98,45.45,3159.00,
1608169562,20.08,1005.01,49.70,3155.00,
1608169622,20.14,1005.01,46.83,3166.00,
1608169682,20.10,1005.04,48.46,3172.00,
1608169742,20.10,1005.01,48.87,3176.00,
1608169802,20.08,1004.94,47.83,3184.00,
1608169862,20.05,1004.96,49.33,3181.00,
1608169923,20.06,1004.92,47.68,3181.00,
1608169983,20.08,1004.88,48.32,3190.00,
1608170043,20.11,1004.92,49.24,3190.00,
1608170102,20.15,1004.90,47.04,3185.00,
1608170162,20.13,1004.94,48.46,3204.00,
1608170283,20.14,1004.97,48.12,3202.00,
1608170342,20.15,1004.94,47.66,3210.00,
1608170403,20.14,1004.91,49.01,3202.00,
1608170463,20.17,1004.93,47.30,3215.00,
1608170522,20.20,1004.96,46.05,3218.00,
1608170582,20.18,1004.96,47.50,3221.00,
1608170642,20.17,1004.96,48.60,3121.00,
1608170702,20.14,1005.03,49.26,3229.00,
1608170763,20.15,1005.02,48.62,3223.00,
1608170823,20.12,1005.06,48.70,3234.00,
1608170883,20.17,1005.03,47.68,3229.00,
1608170943,20.18,1005.03,47.38,3248.00,
1608171003,20.18,1005.04,48.44,3233.00,
1608171062,20.21,1005.03,48.94,3251.00,
1608171122,20.12,1005.00,49.56,3253.00,
1608171182,20.15,1005.05,48.29,3261.00,
1608171242,20.15,1005.01,48.91,3263.00,
1608171302,20.12,1005.02,47.82,3270.00,
1608171363,20.14,1005.05,46.35,3270.00,
1608171423,20.15,1005.02,48.90,3278.00,
1608171483,20.19,1005.04,47.69,3280.00,
1608171543,20.16,1005.01,47.48,3269.00,
1608171603,20.20,1005.02,47.14,3283.00,
1608171662,20.20,1005.00,47.78,3280.00,
1608171723,20.16,1004.97,47.14,3299.00,
1608171783,20.18,1004.99,47.98,3295.00,
1608171842,20.23,1004.97,45.67,3290.00,
1608171902,20.20,1004.98,47.76,3302.00,
1608171962,20.24,1004.98,45.87,3314.00,
1608172022,20.19,1004.99,48.90,3315.00,
1608172082,20.21,1004.97,48.34,3327.00,
1608172142,20.21,1004.96,46.60,3319.00,
1608172202,20.17,1005.04,48.56,3326.00,
1608172262,20.23,1005.07,47.41,3322.00,
1608172322,20.24,1005.10,45.68,3332.00,
1608172382,20.23,1005.09,48.36,3343.00,
1608172443,20.18,1005.10,48.35,3338.00,
1608172503,20.20,1005.07,47.32,3344.00,
1608172563,20.18,1005.06,45.81,3344.00,
1608172622,20.17,1005.03,47.66,3351.00,
1608172682,20.19,1005.07,47.63,3347.00,
1608172742,20.19,1005.05,47.21,3358.00,
